M,Nbus,S,bias_scale,epochs,gnn_dropout,gnn_hidden,gnn_layers,gnn_type,hidden,layers,lr,nhead,tag,test_theta_deg,test_|V|,trust_lambda,use_bus_smooth,use_gnn,use_mask,val_loss,w_temp_th,w_temp_vm,wls_theta_deg,wls_|V|
72,33,66,3.0,100,0.1,128,3,tag,256,2,0.001,4,W96,0.9515791003605468,0.018347627483308315,0.001,False,True,True,0.0005299176555126905,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.1,128,3,tag,256,2,0.001,4,W96,0.9758470292858665,0.016687946394085884,0.001,True,True,True,0.0005161556182429194,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.0,128,4,tag,256,2,0.001,4,W96,6.3703611982936295,0.02406787220388651,0.001,False,False,False,0.013468589633703232,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.0,128,4,tag,256,2,0.001,4,W96,5.983173995944885,0.01918247528374195,0.001,True,False,False,0.013608451932668686,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.0,128,4,tag,256,2,0.001,4,W96,6.7404699395095795,0.0217386893928051,0.001,False,False,True,0.012040405534207821,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.0,128,4,tag,256,2,0.001,4,W96,5.573738946478706,0.018248007632791996,0.001,True,False,True,0.011132982559502125,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.0,128,4,tag,256,2,0.001,4,W96,0.6695746767958834,0.015900956466794014,0.001,False,True,False,0.00023909758601803333,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.0,128,4,tag,256,2,0.001,4,W96,0.6806629286244439,0.014359937980771065,0.001,True,True,False,0.00021356050274334848,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.0,128,4,tag,256,2,0.001,4,W96,0.799507046243902,0.015397872310131788,0.001,False,True,True,0.0002625998167786747,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.0,128,4,tag,256,2,0.001,4,W96,0.6722986949751021,0.015457188244909048,0.001,True,True,True,0.00028748827753588557,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.1,128,4,tag,256,2,0.001,4,W96,5.932433160931095,0.019399083219468594,0.001,False,False,False,0.012566205114126205,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.1,128,4,tag,256,2,0.001,4,W96,5.621917820223506,0.01686685625463724,0.001,True,False,False,0.013034702278673649,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.1,128,4,tag,256,2,0.001,4,W96,7.017545954701255,0.022061596624553204,0.001,False,False,True,0.010677145794034004,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.1,128,4,tag,256,2,0.001,4,W96,5.332533804147467,0.017693495377898216,0.001,True,False,True,0.011064221151173115,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.1,128,4,tag,256,2,0.001,4,W96,0.7874503482962281,0.015100784599781036,0.001,False,True,False,0.0005161305889487267,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.1,128,4,tag,256,2,0.001,4,W96,0.853742803678623,0.01589100295677781,0.001,True,True,False,0.0004876387829426676,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.1,128,4,tag,256,2,0.001,4,W96,0.9308427260816674,0.018270904198288918,0.001,False,True,True,0.0005690677789971232,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,3.0,100,0.1,128,4,tag,256,2,0.001,4,W96,0.5886304517876062,0.013389448169618845,0.001,True,True,True,0.0004372596158646047,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,6.496902618942574,0.0262875659391284,0.01,False,False,False,0.01358816772699356,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,5.251960410386354,0.01926367450505495,0.01,True,False,False,0.010945280082523823,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,6.299402149562955,0.02060286235064268,0.01,False,False,True,0.01271786168217659,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,5.865571371928782,0.017202039249241352,0.01,True,False,True,0.011425279080867767,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,0.8819790458312937,0.013165603391826153,0.01,False,True,False,0.00044233538210392,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,0.8386539553067128,0.01323836762458086,0.01,True,True,False,0.000415065442211926,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,0.9277889645120106,0.014743646141141653,0.01,False,True,True,0.00045974599197506905,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,0.8155544956575678,0.01351873017847538,0.01,True,True,True,0.00042251625563949347,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,6.694138418491855,0.02381356991827488,0.01,False,False,False,0.013384691439568996,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,5.758091728592873,0.018053756095468998,0.01,True,False,False,0.012272789143025875,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,6.503680727920166,0.021627094596624374,0.01,False,False,True,0.011871685273945332,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,6.319761876261705,0.018175840377807617,0.01,True,False,True,0.012544889003038406,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,2.056069967899253,0.02985568158328533,0.01,False,True,False,0.0014691660180687904,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,1.8390844629214684,0.02792677190154791,0.01,True,True,False,0.001603015698492527,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,1.704260317325972,0.031123638153076172,0.01,False,True,True,0.0015756477368995547,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,1.4054883129574562,0.034362347796559334,0.01,True,True,True,0.0017706643557175994,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,6.383894791247186,0.021687692031264305,0.01,False,False,False,0.017035551369190216,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,6.17147868282414,0.02350544184446335,0.01,True,False,False,0.013541162014007568,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,7.001475159914451,0.02627337258309126,0.01,False,False,True,0.015845075249671936,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,5.7954789034490535,0.018856645561754704,0.01,True,False,True,0.012414776720106602,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,0.42799700901040166,0.01399327116087079,0.01,False,True,False,0.00030460747075267136,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,0.7324164992652469,0.013596870470792055,0.01,True,True,False,0.00036380422534421086,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,0.6826182570373451,0.013940004166215658,0.01,False,True,True,0.0003109790850430727,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,0.5881802195913407,0.014857807662338018,0.01,True,True,True,0.0003220165672246367,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,6.077582791643505,0.018495586700737476,0.01,False,False,False,0.014353866688907146,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,5.777178692228474,0.021552061662077904,0.01,True,False,False,0.010923963040113449,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,6.171488714664483,0.018884718418121338,0.01,False,False,True,0.012848114594817162,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,5.856946977441171,0.021243530325591564,0.01,True,False,True,0.012167081236839294,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,0.9485702953094504,0.01682261284440756,0.01,False,True,False,0.0006879086140543222,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,0.746953116170591,0.015960173215717077,0.01,True,True,False,0.000498252164106816,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,0.7175117725162361,0.014780817087739706,0.01,False,True,True,0.000529179465956986,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,0.7191692406483015,0.014373339712619781,0.01,True,True,True,0.0005078811664134264,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,6.533291305519463,0.01885303296148777,0.01,False,False,False,0.010001865215599537,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,5.73887477791963,0.01715611945837736,0.01,True,False,False,0.01165774930268526,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,6.2094101383798055,0.022719782777130604,0.01,False,False,True,0.01090270932763815,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,5.508084393412192,0.018033837899565697,0.01,True,False,True,0.012037931010127068,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,0.6055050477819309,0.015194413252174854,0.01,False,True,False,0.0003257895587012172,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,0.6423025318528159,0.01463842298835516,0.01,True,True,False,0.00031178034259937704,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,0.5805546602285652,0.014234584290534258,0.01,False,True,True,0.0003358611138537526,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,0.6826625732256708,0.015039253514260054,0.01,True,True,True,0.000378987257136032,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,6.604979476944036,0.01894514635205269,0.01,False,False,False,0.00872434489428997,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,5.715767394183831,0.017984996549785137,0.01,True,False,False,0.011022579856216908,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,7.41194690403059,0.027570324949920177,0.01,False,False,True,0.015703171491622925,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,5.916459696339962,0.017967318184673786,0.01,True,False,True,0.011909222230315208,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,0.8849872105521555,0.02019994892179966,0.01,False,True,False,0.0007446822710335255,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,0.9073394048174188,0.0176880219951272,0.01,True,True,False,0.0007037471514195204,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,0.8113685235112755,0.015592159237712622,0.01,False,True,True,0.0005881222896277905,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,0.9905915667544993,0.01687280274927616,0.01,True,True,True,0.0006324246642179787,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,5.8937369376317985,0.020878789015114307,0.001,False,False,False,0.013571425341069698,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,6.128864065375373,0.018547088839113712,0.001,True,False,False,0.012645118869841099,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,6.931293472088688,0.02201201394200325,0.001,False,False,True,0.013572297990322113,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,5.318695200558786,0.01858178712427616,0.001,True,False,True,0.011070714332163334,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,0.8340257284116623,0.012430757749825716,0.001,False,True,False,0.0002805934345815331,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,0.8955220036145333,0.013540034648030996,0.001,True,True,False,0.00031566779944114387,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,0.9905439421932944,0.014811402186751366,0.001,False,True,True,0.0004001851484645158,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,2,tag,256,2,0.001,4,W96,0.8671937673514789,0.01364840054884553,0.001,True,True,True,0.00035006424877792597,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,6.383821366713608,0.02267676219344139,0.001,False,False,False,0.014033908024430275,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,5.810724099119934,0.01950543001294136,0.001,True,False,False,0.013938093557953835,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,6.921085540930692,0.021135673858225346,0.001,False,False,True,0.016596054658293724,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,5.61459692465031,0.01729456428438425,0.001,True,False,True,0.011895205825567245,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,1.647364307931237,0.031205189414322376,0.001,False,True,False,0.0010582248214632273,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,1.788614434236099,0.025680712424218655,0.001,True,True,False,0.0013016541488468647,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,1.622688275203009,0.02557242102921009,0.001,False,True,True,0.0010773384710773826,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,2,tag,256,2,0.001,4,W96,1.5458938436827638,0.03759101219475269,0.001,True,True,True,0.0016073130536824465,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,6.755277576186756,0.019902708940207958,0.001,False,False,False,0.01165296882390976,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,5.652729017012844,0.018718277104198933,0.001,True,False,False,0.012793241068720818,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,6.184622314664772,0.017660673707723618,0.001,False,False,True,0.011224943213164806,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,5.940735255867246,0.01808089390397072,0.001,True,False,True,0.011267735622823238,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,0.70300917315461,0.014854530338197947,0.001,False,True,False,0.0002029444876825437,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,0.7378515155755787,0.014076170045882463,0.001,True,True,False,0.0001975662453332916,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,0.7202533997769087,0.014043956063687801,0.001,False,True,True,0.0001786443026503548,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,3,tag,256,2,0.001,4,W96,0.7485831835046969,0.014799420721828938,0.001,True,True,True,0.0002086131280520931,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,6.222430613371966,0.020710616372525692,0.001,False,False,False,0.012001575902104378,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,5.703082238791237,0.01690463349223137,0.001,True,False,False,0.010232977569103241,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,6.840489522167953,0.021166548132896423,0.001,False,False,True,0.012750611640512943,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,5.866967718727226,0.017605960369110107,0.001,True,False,True,0.011346990242600441,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,0.7650370558544046,0.017078811302781105,0.001,False,True,False,0.0004463613440748304,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,0.7702053212611358,0.014686675276607275,0.001,True,True,False,0.000430995220085606,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,0.9034175955733622,0.017666100524365902,0.001,False,True,True,0.0004953066818416119,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,3,tag,256,2,0.001,4,W96,0.7281339706556489,0.014099180698394775,0.001,True,True,True,0.0004415939620230347,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,6.300463817092068,0.020312375389039516,0.001,False,False,False,0.014246034435927868,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,5.959168228889817,0.020353502593934536,0.001,True,False,False,0.012337964028120041,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,6.673490543187495,0.01967358961701393,0.001,False,False,True,0.011767304502427578,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,5.748270343453218,0.020274112932384014,0.001,True,False,True,0.011680972762405872,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,0.7293248781704642,0.0119334920309484,0.001,False,True,False,0.0002092867362080142,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,0.6278276801346929,0.01359941903501749,0.001,True,True,False,0.0002597664133645594,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,0.6077004733524141,0.015004906337708235,0.001,False,True,True,0.00025316845858469605,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.0,128,4,tag,256,2,0.001,4,W96,0.5935949854580005,0.01438940316438675,0.001,True,True,True,0.0001742588065098971,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,6.99471498018343,0.022174399346113205,0.001,False,False,False,0.010669750161468983,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,6.08125850063403,0.020125758834183216,0.001,True,False,False,0.012000293470919132,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,6.601263213705314,0.02609447855502367,0.001,False,False,True,0.016697801649570465,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,6.109069323387029,0.017803892493247986,0.001,True,False,True,0.011823548935353756,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,0.9707382078692557,0.021173479966819286,0.001,False,True,False,0.0006714699557051063,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,0.8617577105045157,0.019074156880378723,0.001,True,True,False,0.0005521741113625467,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,0.7281278341575665,0.014356926083564758,0.001,False,True,True,0.0005075938533991575,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,4.0,100,0.1,128,4,tag,256,2,0.001,4,W96,0.9530710164465186,0.018997840583324432,0.001,True,True,True,0.0005283706705085933,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,7.050907800258772,0.024907905608415604,0.01,False,False,False,0.0186576209962368,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,3.143153164523256,0.018434864468872547,0.01,True,False,False,0.0051967124454677105,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,6.532831334967545,0.024274762719869614,0.01,False,False,True,0.017272818833589554,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,2.9743556046352637,0.020384540781378746,0.01,True,False,True,0.005962727591395378,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.947887329753302,0.017854374833405018,0.01,False,True,False,0.0006399982958100736,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.8596201547789926,0.012945695780217648,0.01,True,True,False,0.00047456909669563174,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.9833046887250214,0.014210859779268503,0.01,False,True,True,0.0006138143362477422,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,2,tag,256,2,0.002,4,W96,0.8660920791826969,0.013771116733551025,0.01,True,True,True,0.0004864077200181782,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,6.497278065903513,0.023422404192388058,0.01,False,False,False,0.013689663261175156,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,3.645266837393928,0.02110752835869789,0.01,True,False,False,0.005036369897425175,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,8.380343717716281,0.05579928122460842,0.01,False,False,True,0.0329260416328907,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,3.2989583172277097,0.020295563153922558,0.01,True,False,True,0.0060124085284769535,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,1.0438454311351781,0.02144484780728817,0.01,False,True,False,0.0007130232406780124,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,1.0716308007613486,0.020218534395098686,0.01,True,True,False,0.0006990038673393428,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,1.4806952057433493,0.020185813307762146,0.01,False,True,True,0.0009746364085003734,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.1,128,2,tag,256,2,0.002,4,W96,0.8585363691763555,0.0188104510307312,0.01,True,True,True,0.0006480308366008103,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,6.652795710332591,0.02412809431552887,0.01,False,False,False,0.016847454011440277,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,3.9231823255232805,0.01977196615189314,0.01,True,False,False,0.008309237658977509,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,6.994080626364264,0.028114798478782177,0.01,False,False,True,0.018640674650669098,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,3.312740891920855,0.02104228362441063,0.01,True,False,True,0.0073417602106928825,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,0.6835288599919254,0.015550218056887388,0.01,False,True,False,0.00040505488868802786,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,0.6853950491000727,0.016078576911240816,0.01,True,True,False,0.0003836593823507428,0.0001,0.0001,7.7133693419621885,0.09075134247541428
72,33,66,1.0,100,0.0,128,3,tag,256,2,0.002,4,W96,0.7185171443455503,0.01605952624231577,0.01,False,True,True,0.00045834010234102607,0.0001,0.0001,7.7133693419621885,0.09075134247541428
